Links,Main Heading,Chapter Headings,Description,Contents,Unordered Lists,Ordered Lists,Table Data
https://www.programiz.com/cpp-programming/structure-function,C++ Structure and Function,Passing structure to function in C++$$$Example 1: C++ Structure and Function$$$Example 2: Returning structure from function in C++,,"In this article, you'll find relevant examples to pass structures as an argument to a function, and use them in your program.|||Structure variables can be passed to a function and returned in a similar way as normal arguments.|||A structure variable can be passed to a function in similar way as normal argument. Consider this example:|||Output|||In this program, user is asked to enter the name, age and salary of a Person inside main() function.|||Then, the structure variable p is to passed to a function using.|||The return type of displayData() is void and a single argument of type structure Person is passed.|||Then the members of structure p is displayed from this function.|||The output of this program is the same as the program above.||||||In this program, we have created two structure variables p and temp of type Person under the main() function.|||The structure variable p is passed to getData() function which takes input from the user which is then stored in the temp variable.|||We then assign the value of temp to p.|||Then the structure variable p is passed to displayData() function, which displays the information.|||Note: We don't really need to use the temp variable for most compilers and C++ versions. Instead, we can simply use the following code:",,,
https://www.programiz.com/cpp-programming/structure-pointer,C++ Pointers to Structure,Example: Pointers to Structure,,"In this article, you'll find relevant examples that will help you to work with pointers to access data within a structure.|||A pointer variable can be created not only for native types like (int, float, double etc.) but they can also be created for user defined types like structure.|||If you do not know what pointers are, visit C++ pointers.|||Here is how you can create pointer for structures:||||||This program creates a pointer ptr of type structure temp.|||Output|||In this program, a pointer variable ptr and normal variable d of type structure Distance is defined.|||The address of variable d is stored to pointer variable, that is, ptr is pointing to variable d. Then, the member function of variable d is accessed using pointer.|||Notes:","Since pointer ptr is pointing to variable d in this program, (*ptr).inch and d.inch are equivalent. Similarly, (*ptr).feet and d.feet are equivalent.$$$However, if we are using pointers, it is far more preferable to access struct members using the -> operator, since the . operator has a higher precedence than the * operator.Hence, we enclose *ptr in brackets when using (*ptr).inch.Because of this, it is easier to make mistakes if both operators are used together in a single code. ptr->feet is same as (*ptr).feetptr->inch is same as (*ptr).inc",,
https://www.programiz.com/cpp-programming/enumeration,C++ Enumeration,Enumerated Type Declaration$$$Why enums are used in C++ programming?$$$Example 1: Enumeration Type$$$Example2: Changing Default Value of Enums$$$How to use enums for flags?,,"In this article, you will learn to work with enumeration (enum). Also, you will learn where enums are commonly used in C++ programming.|||An enumeration is a user-defined data type that consists of integral constants. To define an enumeration, keyword enum is used.|||Here, the name of the enumeration is season.|||And, spring, summer and winter are values of type season.|||By default, spring is 0, summer is 1 and so on. You can change the default value of an enum element during declaration (if necessary).|||When you create an enumerated type, only blueprint for the variable is created. Here's how you can create variables of enum type.|||Here, a variable check of type enum boolean is created.||||||Here is another way to declare same check variable using different syntax.|||Output|||Output|||An enum variable takes only one value out of many possible values. Example to demonstrate it,|||Output|||It's because the size of an integer is 4 bytes.;|||This makes enum a good choice to work with flags.|||You can accomplish the same task using C++ structures. However, working with enums gives you efficiency along with flexibility.|||Let us take an example,|||Suppose you are designing a button for Windows application. You can set flags ITALICS, BOLD and UNDERLINE to work with text.|||There is a reason why all the integral constants are power of 2 in above pseudocode.|||Since, the integral constants are power of 2, you can combine two or more flags at once without overlapping using bitwise OR | operator. This allows you to choose two or more flags at once. For example,|||Output|||When the output is 5, you always know that bold and underline is used.|||Also, you can add flag to your requirements.|||Here, we have added italics to our design. Note, only code for italics is written inside the if statement.|||You can accomplish almost anything in C++ programming without using enumerations. However, they can be pretty handy in certain situations. That's what differentiates good programmers from great programmers.",,,
https://www.programiz.com/cpp-programming/object-class,C++ Classes and Objects,C++ Class$$$C++ Objects$$$Create a Class$$$Syntax to Define Object in C++$$$C++ Access Data Members and Member Functions$$$Example 1: Object and Class in C++ Programming$$$Example 2: Using public and private in C++ Class$$$Table of Contents,,"In this tutorial, we will learn about objects and classes and how to use them in C++ with the help of examples.|||In previous tutorials, we learned about functions and variables. Sometimes it's desirable to put related functions and data in one place so that it's logical and easier to work with.|||Suppose, we need to store the length, breadth, and height of a rectangular room and calculate its area and volume.|||To handle this task, we can create three variables, say, length, breadth, and height along with the functions calculateArea() and calculateVolume().|||However, in C++, rather than creating separate variables and functions, we can also wrap these related data and functions in a single place (by creating objects). This programming paradigm is known as object-oriented programming.	But before we can create objects and use them in C++, we first need to learn about classes.|||A class is a blueprint for the object.	We can think of a class as a sketch (prototype) of a house. It contains all the details about the floors, doors, windows, etc. Based on these descriptions we build the house. House is the object.|||A class is defined in C++ using keyword class followed by the name of the class.|||The body of the class is defined inside the curly brackets and terminated by a semicolon at the end.|||For example,|||Here, we defined a class named Room.|||The variables length, breadth, and height declared inside the class are known as data members. And, the functions calculateArea() and calculateVolume() are known as member functions of a class.|||When a class is defined, only the specification for the object is defined; no memory or storage is allocated.||||||To use the data and access functions defined in the class, we need to create objects.|||We can create objects of Room class (defined in the above example) as follows:|||Here, two objects room1 and room2 of the Room class are created in sampleFunction(). Similarly, the objects room3 and room4 are created in main().|||As we can see, we can create objects of a class in any function of the program. We can also create objects of a class within the class itself, or in other classes.|||Also, we can create as many objects as we want from a single class.|||We can access the data members and member functions of a class by using a . (dot) operator. For example,|||This will call the calculateArea() function inside the Room class for object room2.|||Similarly, the data members can be accessed as:|||In this case, it initializes the length variable of room1 to 5.5.|||Output|||In this program, we have used the Room class and its object room1 to calculate the area and volume of a room.|||In main(), we assigned the values of length, breadth, and height with the code:|||We then called the functions calculateArea() and calculateVolume() to perform the necessary calculations.|||Note the use of the keyword public in the program. This means the members are public and can be accessed anywhere from the program.|||As per our needs, we can also create private members using the private keyword. The private members of a class can only be accessed from within the class. For example,	 |||Here, a and function1() are private. Thus they cannot be accessed from outside the class.|||On the other hand, b and function2() are accessible from everywhere in the program.|||To learn more about public and private keywords, please visit our C++ Class Access Modifiers tutorial.|||Output|||The above example is nearly identical to the first example, except that the class variables are now private.|||Since the variables are now private, we cannot access them directly from main(). Hence, using the following code would be invalid:|||Instead, we use the public function initData() to initialize the private variables via the function parameters double len, double brth, and double hgt.|||To learn more on objects and classes, visit these topics:",C++ Constructors$$$How to pass and return an object from a function?$$$Introduction$$$C++ Class$$$Create a Class$$$C++ Objects$$$Define Object in C++$$$Example: Object and Class in C++$$$Example: private and public members in a Class,,
https://www.programiz.com/cpp-programming/constructors,C++ Constructors: Types and Copy Constructors,C++ Default Constructor$$$C++ Parameterized Constructor$$$C++ Copy Constructor$$$Example 1: C++ Default Constructor$$$Example 2: C++ Parameterized Constructor$$$Example 3: C++ Copy Constructor$$$Table of Contents,,"In this tutorial, we will learn about the C++ constructor and its type with the help examples.|||A constructor is a special type of member function that is called automatically when an object is created.|||In C++, a constructor has the same name as that of the class and it does not have a return type. For example,|||Here, the function Wall() is a constructor of the class Wall. Notice that the constructor|||A constructor with no parameters is known as a default constructor. In the example above, Wall() is a default constructor.|||Output|||Here, when the wall1 object is created, the Wall() constructor is called. This sets the length variable of the object to 5.5.|||Note: If we have not defined a constructor in our class, then the C++ compiler will automatically create a default constructor with an empty code and no parameters.||||||In C++, a constructor with parameters is known as a parameterized constructor. This is the preferred method to initialize member data.|||Output|||Here, we have created a parameterized constructor Wall() that has 2 parameters: double len and double hgt. The values contained in these parameters are used to initialize the member variables length and height.|||When we create an object of the Wall class, we pass the values for the member variables as arguments. The code for this is:|||With the member variables thus initialized, we can now calculate the area of the wall with the calculateArea() function.|||The copy constructor in C++ is used to copy data of one object to another.|||Output|||In this program, we have used a copy constructor to copy the contents of one object of the Wall class to another. The code of the copy constructor is:|||Notice that the parameter of this constructor has the address of an object of the Wall class.|||We then assign the values of the variables of the obj object to the corresponding variables of the object calling the copy constructor. This is how the contents of the object are copied.|||In main(), we then create two objects wall1 and wall2 and then copy the contents of wall1 to wall2:|||Here, the wall2 object calls its copy constructor by passing the address of the wall1 object as its argument i.e. &obj = &wall1.|||Note: A constructor is primarily used to initialize objects. They are also used to run a default code when an object is created.","has the same name as the class,$$$does not have a return type, and$$$is public$$$Introduction$$$C++ Default Constructor$$$Parameterized Constructor C++$$$C++ Copy Constructor",,
https://www.programiz.com/cpp-programming/pass-return-object-function,How to pass and return object from C++ Functions?,Example 1: C++ Pass Objects to Function$$$Example 2: C++ Return Object from a Function$$$Table of Contents,,"In this tutorial, we will learn to pass objects to a function and return an object from a function in C++ programming.|||In C++ programming, we can pass objects to a function in a similar manner as passing regular arguments.|||Output||||||Here, we have passed two Student objects student1 and student2 as arguments to the calculateAverage() function.|||Output|||In this program, we have created a function createStudent() that returns an object of Student class.|||We have called createStudent() from the main() method.|||Here, we are storing the object returned by the createStudent() method in the student1.",C++ Pass Objects to Function$$$Return Object from a Function in C++,,
https://www.programiz.com/cpp-programming/operator-overloading,C++ Operator Overloading (With Examples),Syntax for C++ Operator Overloading$$$Operator Overloading in Unary Operators$$$Operator Overloading in Binary Operators$$$Things to Remember in C++ Operator Overloading$$$Example1: ++ Operator (Unary Operator) Overloading$$$Example 2: ++ Operator (Unary Operator) Overloading$$$Example 3: Return Value from Operator Function (++ Operator)$$$Example 4: C++ Binary Operator Overloading$$$Table of Contents,,"In this tutorial, we will learn about operator overloading with the help of examples.|||In C++, we can change the way operators work for user-defined types like objects and structures. This is known as operator overloading. For example,|||Suppose we have created three objects c1, c2 and result from a class named Complex that represents complex numbers.|||Since operator overloading allows us to change how operators work, we can redefine how the + operator works and use it to add the complex numbers of c1 and c2 by writing the following code:|||instead of something like|||This makes our code intuitive and easy to understand.|||Note: We cannot use operator overloading for fundamental data types like int, float, char and so on.|||To overload an operator, we use a special operator function. We define the function inside the class or structure whose objects/variables we want the overloaded operator to work with.|||Here,|||Unary operators operate on only one operand. The increment operator ++ and decrement operator -- are examples of unary operators.|||Output|||Here, when we use ++count1;, the void operator ++ () is called. This increases the value attribute for the object count1 by 1.|||Note: When we overload operators, we can use it to work in any way we like. For example, we could have used ++ to increase value by 100.|||However, this makes our code confusing and difficult to understand. It's our job as a programmer to use operator overloading properly and in a consistent and intuitive way.|||The above example works only when ++ is used as a prefix. To make ++ work as a postfix we use this syntax.|||Notice the int inside the parentheses. It's the syntax used for using unary operators as postfix; it's not a function parameter.||||||Output|||The Example 2 works when ++ is used as both prefix and postfix. However, it doesn't work if we try to do something like this:|||This is because the return type of our operator function is void. We can solve this problem by making Count as the return type of the operator function.|||Output|||Here, we have used the following code for prefix operator overloading:|||The code for the postfix operator overloading is also similar. Notice that we have created an object temp and returned its value to the operator function.|||Also, notice the code|||The variable value belongs to the count1 object in main() because count1 is calling the function, while temp.value belongs to the temp object.|||Binary operators work on two operands. For example,|||Here, + is a binary operator that works on the operands num and 9.|||When we overload the binary operator for user-defined types by using the code:|||The operator function is called using the obj1 object and obj2 is passed as an argument to the function.|||Output|||In this program, the operator function is:|||Instead of this, we also could have written this function like:|||However,|||Visit these pages to learn more on:","returnType is the return type of the function.$$$operator is a keyword.$$$symbol is the operator we want to overload. Like: +, <, -, ++, etc.$$$arguments is the arguments passed to the function.$$$using & makes our code efficient by referencing the complex2 object instead of making a duplicate object inside the operator function.$$$using const is considered a good practice because it prevents the operator function from modifying complex2.$$$How to overload increment operator in right way?$$$How to overload binary operator - to subtract complex numbers?$$$Introduction$$$Syntax for C++ Operator Overloading$$$Operator Overloading in Unary Operators$$$Example: ++ Operator (Unary Operator) Overloading$$$Example: Return Value from Operator Function (++ Operator)$$$Operator Overloading in Binary Operators$$$Example: C++ Binary Operator Overloading$$$Things to Remember in C++ Operator Overloading","Two operators = and & are already overloaded by default in C++. For example, to copy objects of the same class, we can directly use the = operator. We do not need to create an operator function.$$$Operator overloading cannot change the precedence and associativity of operators. However, if we want to change the order of evaluation, parentheses should be used.$$$There are 4 operators that cannot be overloaded in C++. They are::: (scope resolution). (member selection).* (member selection through pointer to function)?: (ternary operator)$$$:: (scope resolution)$$$. (member selection)$$$.* (member selection through pointer to function)$$$?: (ternary operator)",
https://www.programiz.com/cpp-programming/pointers,C++ Pointers,Address in C++$$$C++ Pointers$$$Common mistakes when working with pointers$$$Example 1: Printing Variable Addresses in C++$$$Assigning Addresses to Pointers$$$Get the Value from the Address Using Pointers$$$Example 2: Working of C++ Pointers$$$Changing Value Pointed by Pointers$$$Example 3: Changing Value Pointed by Pointers$$$Table of Contents,,"In this tutorial, we will learn about pointers in C++ and their working with the help of examples.|||In C++, pointers are variables that store the memory addresses of other variables.|||If we have a variable var in our program, &var will give us its address in the memory. For example,|||Output|||Here, 0x at the beginning represents the address is in the hexadecimal form.|||Notice that the first address differs from the second by 4 bytes and the second address differs from the third by 4 bytes.|||This is because the size of an int variable is 4 bytes in a 64-bit system.|||Note: You may not get the same results when you run the program.|||As mentioned above, pointers are used to store addresses rather than values.|||Here is how we can declare pointers.|||Here, we have declared a pointer pointVar of the int type.|||We can also declare pointers in the following way.|||Let's take another example of declaring pointers.||||||Here, we have declared a pointer pointVar and a normal variable p.Note: The * operator is used after the data type to declare pointers.|||Here is how we can assign addresses to pointers:|||Here, 5 is assigned to the variable var. And, the address of var is assigned to the pointVar pointer with the code pointVar = &var.|||To get the value pointed by a pointer, we use the * operator. For example:|||In the above code, the address of var is assigned to pointVar. We have used the *pointVar to get the value stored in that address.|||When * is used with pointers, it's called the dereference operator. It operates on a pointer and gives the value pointed by the address stored in the pointer. That is, *pointVar = var.|||Note: In C++, pointVar and *pointVar is completely different. We cannot do something like *pointVar = &var;|||Output|||If pointVar points to the address of var, we can change the value of var by using *pointVar.|||For example,|||Here, pointVar and &var have the same address, the value of var will also be changed when *pointVar is changed.|||Output|||Suppose, we want a pointer varPoint to point to the address of var. Then,|||Recommended Readings:",How to use generic data type pointers using a void pointer?$$$How to represent an array using a pointer?$$$How to use pointers with functions?$$$How to use pointers with structures?$$$Address in C++$$$C++ Pointers$$$Assigning Addresses to Pointers$$$Get the Value Using Pointers$$$Example: Working of C++ Pointers$$$Changing Value Pointed by Pointers$$$Common mistakes,,
https://www.programiz.com/cpp-programming/pointers-arrays,C++ Pointers and Arrays,Point to Every Array Elements$$$Example 1: C++ Pointers and Arrays$$$Example 2: Array name used as pointer$$$Table of Contents,,"In this tutorial, we will learn about the relation between arrays and pointers with the help of examples.|||In C++, Pointers are variables that hold addresses of other variables. Not only can a pointer store the address of a single variable, it can also store the address of cells of an array.|||Consider this example:|||Here, ptr is a pointer variable while arr is an int array. The code ptr = arr; stores the address of the first element of the array in variable ptr.|||Notice that we have used arr instead of &arr[0]. This is because both are the same. So, the code below is the same as the code above.|||The addresses for the rest of the array elements are given by &arr[1], &arr[2], &arr[3], and &arr[4].|||Suppose we need to point to the fourth element of the array using the same pointer ptr.|||Here, if ptr points to the first element in the above example then ptr + 3 will point to the fourth element. For example,|||Similarly, we can access the elements using the single pointer. For example,|||Suppose if we have initialized ptr = &arr[2]; then|||Note: The address between ptr and ptr + 1 differs by 4 bytes. It is because ptr is a pointer to an int data. And, the size of int is 4 bytes in a 64-bit operating system.|||Similarly, if pointer ptr is pointing to char type data, then the address between ptr and ptr + 1 is 1 byte. It is because the size of a character is 1 byte.|||Output|||In the above program, we first simply printed the addresses of the array elements without using the pointer variable ptr.|||Then, we used the pointer ptr to point to the address of a[0], ptr + 1 to point to the address of a[1], and so on.||||||In most contexts, array names decay to pointers. In simple words, array names are converted to pointers. That's the reason why we can use pointers to access elements of arrays.|||However, we should remember that pointers and arrays are not the same.|||There are a few cases where array names don't decay to pointers. To learn more, visit: When does array name doesn't decay into a pointer?|||Output|||Here,|||We first used the pointer notation to store the numbers entered by the user into the array arr.|||This code is equivalent to the code below:||| |||Notice that we haven't declared a separate pointer variable, but rather we are using the array name arr for the pointer notation.|||As we already know, the array name arr points to the first element of the array. So, we can think of arr as acting like a pointer.|||Similarly, we then used for loop to display the values of arr using pointer notation.|||This code is equivalent to",Pointers and Arrays$$$Point Array Elements$$$Example: C++ Pointers and Arrays$$$Example: Array name used as pointer,"We first used the pointer notation to store the numbers entered by the user into the array arr.cin >> *(arr + i) ;This code is equivalent to the code below: cin >> arr[i];Notice that we haven't declared a separate pointer variable, but rather we are using the array name arr for the pointer notation.As we already know, the array name arr points to the first element of the array. So, we can think of arr as acting like a pointer.$$$Similarly, we then used for loop to display the values of arr using pointer notation.cout << *(arr + i) << endl ;This code is equivalent tocout << arr[i] << endl ;",
https://www.programiz.com/cpp-programming/pointers-function,C++ Call by Reference: Using pointers [With Examples],Example 1: Passing by reference without pointers$$$Example 2: Passing by reference using pointers$$$Table of Contents,,"In this tutorial, we will learn about C++ call by reference to pass pointers as an argument to the function with the help of examples.|||In the C++ Functions tutorial, we learned about passing arguments to a function. This method used is called passing by value because the actual value is passed.|||However, there is another way of passing arguments to a function where the actual values of arguments are not passed. Instead, the reference to values is passed.|||For example,|||Notice the & in void func2(int &numRef). This denotes that we are using the address of the variable as our parameter.|||So, when we call the func2() function in main() by passing the variable num as an argument, we are actually passing the address of num variable instead of the value 5.|||Output|||In this program, we passed the variables a and b to the swap() function. Notice the function definition,||||||Here, we are using & to denote that the function will accept addresses as its parameters.|||Hence, the compiler can identify that instead of actual values, the reference of the variables is passed to function parameters.|||In the swap() function, the function parameters n1 and n2 are pointing to the same value as the variables a and b respectively. Hence the swapping takes place on actual value.|||The same task can be done using the pointers. To learn about pointers, visit C++ Pointers.|||Output|||Here, we can see the output is the same as the previous example. Notice the line,|||Here, the address of the variable is passed during the function call rather than the variable.|||Since the address is passed instead of value, a dereference operator * must be used to access the value stored in that address.|||*n1 and *n2 gives the value stored at address n1 and n2 respectively.|||Since n1 and n2 contain the addresses of a and b, anything is done to *n1 and *n2 will change the actual values of a and b.|||Hence, when we print the values of a and b in the main() function, the values are changed.",C++ Call by reference$$$Example: Call by reference without pointers$$$Example: Call by reference using pointers,,
https://www.programiz.com/cpp-programming/memory-management,C++ Memory Management: new and delete,C++ new Operator$$$delete Operator$$$Example 1: C++ Dynamic Memory Allocation$$$Example 2: C++ new and delete Operator for Arrays$$$Example 3: C++ new and delete Operator for Objects$$$Table of Contents,,"In this tutorial, we will learn to manage memory effectively in C++ using new and delete operations with the help of examples.|||C++ allows us to allocate the memory of a variable or an array in run time. This is known as dynamic memory allocation.|||In other programming languages such as Java and Python, the compiler automatically manages the memories allocated to variables. But this is not the case in C++.|||In C++, we need to deallocate the dynamically allocated memory manually after we have no use for the variable.|||We can allocate and then deallocate memory dynamically using the new and delete operators respectively.|||The new operator allocates memory to a variable. For example,|||Here, we have dynamically allocated memory for an int variable using the new operator.|||Notice that we have used the pointer pointVar to allocate the memory dynamically. This is because the new operator returns the address of the memory location.|||In the case of an array, the new operator returns the address of the first element of the array.|||From the example above, we can see that the syntax for using the new operator is|||Once we no longer need to use a variable that we have declared dynamically, we can deallocate the memory occupied by the variable.|||For this, the delete operator is used. It returns the memory to the operating system. This is known as memory deallocation.|||The syntax for this operator is|||Consider the code:|||Here, we have dynamically allocated memory for an int variable using the pointer pointVar.||||||After printing the contents of pointVar, we deallocated the memory using delete.|||Note: If the program uses a large amount of unwanted memory using new, the system may crash because there will be no memory available for the operating system. In this case, the delete operator can help the system from crash.|||Output|||In this program, we dynamically allocated memory to two variables of int and float types. After assigning values to them and printing them, we finally deallocate the memories using the code|||Note: Dynamic memory allocation can make memory management more efficient.|||Especially for arrays, where a lot of the times we don't know the size of the array until the run time.|||Output|||In this program, we have asked the user to enter the number of students and store it in the num variable.|||Then, we have allocated the memory dynamically for the float array using new.|||We enter data into the array (and later print them) using pointer notation.|||After we no longer need the array, we deallocate the array memory using the code delete[] ptr;.|||Notice the use of [] after delete. We use the square brackets [] in order to denote that the memory deallocation is that of an array.|||Output|||In this program, we have created a Student class that has a private variable age.|||We have initialized age to 12 in the default constructor Student() and print its value with the function getAge().|||In main(), we have created a Student object using the new operator and use the pointer ptr to point to its address.|||The moment the object is created, the Student() constructor initializes age to 12.|||We then call the getAge() function using the code:|||Notice the arrow operator ->. This operator is used to access class members using pointers.",Introduction$$$C++ new Operator$$$delete Operator in C++$$$Example: C++ Dynamic Memory Allocation$$$Example: new and delete Operator for Arrays in C++$$$Example: new and delete Operator for Objects in C++,,
https://www.programiz.com/cpp-programming/inheritance,C++ Inheritance,is-a relationship$$$Example 1: Simple Example of C++ Inheritance$$$C++ protected Members$$$Access Modes in C++ Inheritance$$$Member Function Overriding in Inheritance$$$Example 2 : C++ protected Members$$$Table of Contents,,"In this tutorial, we will learn about inheritance in C++ with the help of examples.|||Inheritance is one of the key features of Object-oriented programming in C++. It allows us to create a new class (derived class) from an existing class (base class).|||The derived class inherits the features from the base class and can have additional features of its own. For example,|||Here, the Dog class is derived from the Animal class. Since Dog is derived from Animal, members of Animal are accessible to Dog.|||Notice the use of the keyword public while inheriting Dog from Animal.|||We can also use the keywords private and protected instead of public. We will learn about the differences between using private, public and protected later in this tutorial.|||Inheritance is an is-a relationship. We use inheritance only if an is-a relationship is present between the two classes.|||Here are some examples:||||||Output|||Here, dog1 (the object of derived class Dog) can access members of the base class Animal. It's because Dog is inherited from Animal.|||The access modifier protected is especially relevant when it comes to C++ inheritance.|||Like private members, protected members are inaccessible outside of the class. However, they can be accessed by derived classes and friend classes/functions.|||We need protected members if we want to hide the data of a class, but still want that data to be inherited by its derived classes.|||To learn more about protected, refer to our C++ Access Modifiers tutorial.|||Output|||Here, the variable type is protected and is thus accessible from the derived class Dog. We can see this as we have initialized type in the Dog class using the function setType().|||On the other hand, the private variable color cannot be initialized in Dog.|||Also, since the protected keyword hides data, we cannot access type directly from an object of Dog or Animal class.|||In our previous tutorials, we have learned about C++ access specifiers such as public, private, and protected.|||So far, we have used the public keyword in order to inherit a class from a previously-existing base class. However, we can also use the private and protected keywords to inherit classes. For example,|||The various ways we can derive classes are known as access modes. These access modes have the following effect:|||The private members of the base class are always private in the derived class.|||To learn more, visit our C++ public, private, protected inheritance tutorial.|||Suppose, base class and derived class have member functions with the same name and arguments.|||If we create an object of the derived class and try to access that member function, the member function in the derived class is invoked instead of the one in the base class.|||The member function of derived class overrides the member function of base class.|||Learn more about Function overriding in C++.|||Recommended Reading: C++ Multiple Inheritance",A car is a vehicle.$$$Orange is a fruit.$$$A surgeon is a doctor.$$$A dog is an animal.$$$Introduction$$$is-a relationship$$$Example: Simple Example of C++ Inheritance$$$C++ protected Members$$$Example: C++ protected Members$$$Access Modes in C++ Inheritance$$$Member Function Overriding in Inheritance,"public: If a derived class is declared in public mode, then the members of the base class are inherited by the derived class just as they are.$$$private: In this case, all the members of the base class become private members in the derived class.$$$protected: The public members of the base class become protected members in the derived class.",
https://www.programiz.com/cpp-programming/public-protected-private-inheritance,"C++ Public, Protected and Private Inheritance","public, protected and private inheritance in C++$$$Example 1: C++ public Inheritance$$$Example 2: C++ protected Inheritance$$$Example 3: C++ private Inheritance$$$Accessibility in public Inheritance$$$Accessibility in protected Inheritance$$$Accessibility in private Inheritance$$$Table of Contents",,"In this tutorial, we will learn to use public, protected and private inheritance in C++ with the help of examples.|||In C++ inheritance, we can derive a child class from the base class in different access modes. For example,|||Notice the keyword public in the code|||This means that we have created a derived class from the base class in public mode. Alternatively, we can also derive classes in protected or private modes.|||These 3 keywords (public, protected, and private) are known as access specifiers in C++ inheritance.|||public, protected, and private inheritance have the following features:|||Note: private members of the base class are inaccessible to the derived class.|||Output|||Here, we have derived PublicDerived from Base in public mode.|||As a result, in PublicDerived:|||Since private and protected members are not accessible from main(), we need to create public functions getPVT() and getProt() to access them:|||Notice that the getPVT() function has been defined inside Base. But the getProt() function has been defined inside PublicDerived.|||This is because pvt, which is private in Base, is inaccessible to PublicDerived.|||However, prot is accessible to PublicDerived due to public inheritance. So, getProt() can access the protected variable from within PublicDerived.||||||Output|||Here, we have derived ProtectedDerived from Base in protected mode.|||As a result, in ProtectedDerived:|||As we know, protected members cannot be directly accessed from outside the class. As a result, we cannot use getPVT() from ProtectedDerived.|||That is also why we need to create the getPub() function in ProtectedDerived in order to access the pub variable.|||Output|||Here, we have derived PrivateDerived from Base in private mode.|||As a result, in PrivateDerived:|||As we know, private members cannot be directly accessed from outside the class. As a result, we cannot use getPVT() from PrivateDerived.|||That is also why we need to create the getPub() function in PrivateDerived in order to access the pub variable.","public inheritance makes public members of the base class public in the derived class, and the protected members of the base class remain protected in the derived class.$$$protected inheritance makes the public and protected members of the base class protected in the derived class.$$$private inheritance makes the public and protected members of the base class private in the derived class.$$$prot is inherited as protected.$$$pub and getPVT() are inherited as public.$$$pvt is inaccessible since it is private in Base.$$$prot, pub and getPVT() are inherited as protected.$$$pvt is inaccessible since it is private in Base.$$$prot, pub and getPVT() are inherited as private.$$$pvt is inaccessible since it is private in Base.$$$Introduction$$$public, protected and private inheritance in C++$$$Example 1: C++ public Inheritance$$$Example 2: protected Inheritance$$$Example 3: private Inheritance in C++",,Accessibility|||private members|||protected members|||public members$$$Base Class|||Yes|||Yes|||Yes$$$Derived Class|||No|||Yes|||Yes$$$Accessibility|||private members|||protected members|||public members$$$Base Class|||Yes|||Yes|||Yes$$$Derived Class|||No|||Yes|||Yes (inherited as protected variables)$$$Accessibility|||private members|||protected members|||public members$$$Base Class|||Yes|||Yes|||Yes$$$Derived Class|||No|||Yes (inherited as private variables)|||Yes (inherited as private variables)
https://www.programiz.com/cpp-programming/function-overriding,C++ Function Overriding,Example 1: C++ Function Overriding$$$Access Overridden Function in C++$$$Example 2: C++ Access Overridden Function to the Base Class$$$Example 3: C++ Call Overridden Function From Derived Class$$$Example 4: C++ Call Overridden Function Using Pointer$$$Table of Contents,,"In this tutorial, we will learn about function overriding in C++ with the help of examples.|||As we know, inheritance is a feature of OOP that allows us to create derived classes from a base class. The derived classes inherit features of the base class.|||Suppose, the same function is defined in both the derived class and the based class. Now if we call this function using the object of the derived class, the function of the derived class is executed.|||This is known as function overriding in C++. The function in derived class overrides the function in base class.|||Output|||Here, the same function print() is defined in both Base and Derived classes.|||So, when we call print() from the Derived object derived1, the print() from Derived is executed by overriding the function in Base.|||As we can see, the function was overridden because we called the function from an object of the Derived class.|||Had we called the print() function from an object of the Base class, the function would not have been overridden.|||To access the overridden function of the base class, we use the scope resolution operator ::.|||We can also access the overridden function by using a pointer of the base class to point to an object of the derived class and then calling the function from that pointer.|||Output|||Here, this statement|||accesses the print() function of the Base class.||||||Output|||In this program, we have called the overridden function inside the Derived class itself.|||Notice the code Base::print();, which calls the overridden function inside the Derived class.|||Output|||In this program, we have created a pointer of Base type named ptr. This pointer points to the Derived object derived1.|||When we call the print() function using ptr, it calls the overridden function from Base.|||This is because even though ptr points to a Derived object, it is actually of Base type. So, it calls the member function of Base.|||In order to override the Base function instead of accessing it, we need to use virtual functions in the Base class.",Introduction$$$Example: C++ Function Overriding$$$Access Overridden Function in C++$$$Example: Call Overridden Function From Derived Class$$$Example: Call Overridden Function Using Pointer,,
