Links,Main Heading,Chapter Headings,Description,Contents,Unordered Lists,Ordered Lists,Table Data
https://www.programiz.com/swift-programming/arrays,Swift Arrays (With Examples),Create a Swift Array$$$Access Array Elements$$$Add Elements to an Array$$$Modify the Elements of an Array$$$Remove an Element from an Array$$$Other Array Methods$$$Looping Through Array$$$Find Number of Array Elements$$$Check if an Array is Empty$$$Array With Mixed Data Types$$$Table of Contents,,"In this tutorial, you will learn about Swift arrays with the help of examples.|||An array is a collection of similar types of data. For example,|||Suppose we need to record the age of 5 students. Instead of creating 5 separate variables, we can simply create an array:|||Here's how we create an array in Swift.|||Output|||In the above example, we have created an array named numbers. Here, [Int] specifies that the array can only store integer data.|||Swift is a type inference language that is, it can automatically identify the data type of an array based on its values. Hence, we can create arrays without specifying the data type. For example,|||Create an Empty Array|||In Swift, we can also create an empty array. For example,|||Output|||In the above example, value is an empty array that doesn't contain any element.|||It is important to note that, while creating an empty array, we must specify the data type inside the square bracket [] followed by an initializer syntax (). Here, [Int]() specifies that the empty array can only store integer data elements.|||Note: In Swift, we can create arrays of any data type like Int, String, etc.|||In Swift, each element in an array is associated with a number. The number is known as an array index.|||We can access elements of an array using the index number (0, 1, 2 …). For example,|||In the above example, we have created an array named languages.|||Here, we can see each array element is associated with the index number. And, we have used the index number to access the elements.|||Note: The array index always starts with 0. Hence, the first element of an array is present at index 0, not 1.|||Swift Array provides different methods to add elements to an array.|||1. Using append()|||The append() method adds an element at the end of the array. For example,|||Output|||In the above example, we have created an array named numbers. Notice the line,|||Here, append() adds 32 at the end of the array.|||We can also use the append() method to add all elements of one array to another. For example,|||Output|||In the above example, we have two arrays named primeNumbers and evenNumbers. Notice the statement,||||||Here, we are adding all elements of evenNumbers to primeNumbers.|||Note: We must use contentOf with append() if we want to add all elements from one array to another.|||2. Using insert()|||The insert() method is used to add elements at the specified position of an array. For example,|||Output|||Here, numbers.insert(32, at:1) adds 32 at the index 1.|||We can use the array index to modify the array element. For example,|||Output|||Here, initially the value at index 1 is Repeat. We then changed the value to Sleep using|||We can use the remove() method to remove the last element from an array. For example,|||Output|||Similarly, we can also use|||We can use the for loop to iterate over the elements of an array. For example,|||Output|||We can use the count property to find the number of elements present in an array. For example,|||Output|||The isEmpty property is used to check if an array is empty or not. For example,|||Output|||In the above example, we have used isEmpty property to check if arrays numbers and evenNumbers are empty. Here, isEmpty returns|||Till now, we have been using arrays that hold elements of a single data type.|||However, in Swift, we can also create arrays that can hold elements of multiple data types. For example,|||Output|||In the above example, we have created an array named address.|||Here, [Any] specifies that address can hold elements of any data type. In this case, it stores both String and Integer data.",removeFirst() - to remove the first element$$$removeLast() - to remove the last element$$$removeAll() - to remove all elements of an array$$$true - if the array is empty$$$false - if the array is not empty$$$Introduction$$$Create a Swift Array$$$Access Array Elements$$$Add Elements to an Array$$$Modify the Elements of an Array$$$Remove an Element from an Array$$$Other Array Methods$$$Looping Through Array$$$Find Number of Array Elements$$$Check if an Array is Empty$$$Array With Mixed Data Types,,Method|||Description$$$sort()|||sorts array elements$$$shuffle()|||changes the order of array elements$$$forEach()|||calls a function for each element$$$contains()|||searches for the element in an array$$$swapAt()|||exchanges the position of array elements$$$reverse()|||reverses the order of array elements
https://www.programiz.com/swift-programming/sets,Swift Sets (With Examples),Create a Set in Swift$$$Add Elements to a Set$$$Remove an Element from a Set$$$Other Set Methods$$$Iterate Over a Set$$$Find Number of Set Elements$$$Swift Set Operations$$$Check if two sets are equal$$$Create an Empty Set$$$1. Union of Two Sets$$$2. Intersection between Two Sets$$$3. Difference between Two Sets$$$4. Symmetric Difference between Two Sets$$$5. Check Subset of a Set$$$Table of Contents,,"In this tutorial, we will learn Set and its various operations in Swift with the help of examples.|||A set is a collection of unique data. That is, elements of a set cannot be duplicate. For example,|||Suppose we want to store information about student IDs. Since student IDs cannot be duplicate, we can use a set.|||Here's how we can create a set in Swift.|||Output|||In the above example, notice the statement,|||Here, the Set keyword specifies that studentID is a set. Since all the elements of the set are integers, studentID is a set of Int type.|||However, we can also specify the type of set as|||Note: When you run this code, you might get output in a different order. This is because the set has no particular order.|||We use the insert() method to add the specified element to a set. For example,|||Output|||In the above example, we have created a set named employeeID. Notice the line,|||Here, insert() adds 32 to our set.|||We use the remove() method to remove the specified element from a set. For example,|||Output|||Similarly, we can also use|||We can use the for loop to iterate over the elements of a set. For example,|||Output|||We can use the count property to find the number of elements present in a Set. For example,|||Output|||Swift Set provides different built-in methods to perform mathematical set operations like union, intersection, subtraction, and symmetric difference.|||The union of two sets A and B include all the elements of set A and B.|||We use the union() method to perform the set union operation. For example,|||Output|||Note: setA.union(setB) is equivalent to A ⋃ B set operation.||||||The intersection of two sets A and B include the common elements between set A and B.|||We use the intersection() method to perform the intersection between two sets. For example,|||Output|||Note: setA.intersection(setB) is equivalent to A ⋂ B set operation.|||The difference between two sets A and B include elements of set A that are not present on set B.|||We use the subtracting() method to perform the difference between two sets. For example,|||Output|||Note: setA.substracting(setB) is equivalent to A - B set operation.|||The symmetric difference between two sets A and B includes all elements of A and B without the common elements.|||We use the symmetricDifference() method to perform symmetric difference between two sets. For example,|||Output|||Set B is said to be the subset of set A if all elements of B are also present in A.|||We use the Subset() method to check if one set is a subset of another or not. For example,|||Output|||We can use the == operator to check whether two sets are equal or not. For example,|||Output|||In the above example, setA and setB have the same elements, so the condition|||evaluates to true. Hence, the statement print(""Set A and Set B are same"") inside the if is executed.|||In Swift, we can also create an empty set. For example,|||Output|||It is important to note that, while creating an empty set, we must specify the data type inside the <> followed by an initializer syntax ().|||Here, <Int>() specifies that the empty set can only store integer data elements.",removeFirst() - to remove the first element of a set$$$removeAll() - to remove all elements of a set$$$Introduction$$$Create a Set in Swift$$$Add Elements to a Set$$$Remove an Element from a Set$$$Other Set Methods$$$Iterate Over a Set $$$Find Number of Set Elements$$$Set Union$$$Set Intersection$$$Set Difference$$$Set Symmetric Difference$$$Check Subset of a Set,,Method|||Description$$$sorted()|||sorts set elements$$$forEach()|||performs the specified actions on each element$$$contains()|||searches the specified element in a set$$$randomElement()|||returns a random element from the set$$$firstIndex()|||returns the index of the given element
https://www.programiz.com/swift-programming/dictionary,Swift Dictionary (With Examples),Create a dictionary in Swift$$$Example: Swift Dictionary$$$Add Elements to a Dictionary$$$Change Value of Dictionary$$$Access Elements from Dictionary$$$Remove an Element from a Dictionary$$$Other Dictionary Methods$$$Iterate Over a Dictionary$$$Find Number of Dictionary Elements$$$Create an Empty Dictionary$$$Table of Contents,,"In this tutorial, we'll learn everything about Swift dictionaries; how they are created, accessing, adding, removing elements from them, and various built-in methods.|||Swift dictionary is an unordered collection of items. It stores elements in key/value pairs. Here, keys are unique identifiers that are associated with each value.|||Let's see an example.|||If we want to store information about countries and their capitals, we can create a dictionary with country names as keys and capitals as values.|||Here's how we can create a dictionary in Swift.|||Output|||In the above example, we have created a dictionary named capitalCity. Here,|||When we run this code, we might get output in a different order. This is because the dictionary has no particular order.|||Note: Here, keys and values both are of String type. We can also have keys and values of different data types.|||Output|||In the above example, we have created a dictionary named numbers. Here, keys are of Int type and values are of String type.|||We can add elements to a dictionary using the name of the dictionary with []. For example,|||Output|||In the above example, we have created a dictionary named capitalCity. Notice the line,|||Here, we have added a new element to capitalCity with key: Japan and value: Tokyo.|||We can also use [] to change the value associated with a particular key. For example,|||Output|||In the above example, we have created a dictionary named studentID. Initially, the value associated with the key 112 is ""Kyle"". Now, notice the line,|||Here, we have changed the value associated with the key 112 to ""Stan"".|||In Swift, we can access the keys and values of a dictionary independently.|||1. Access Keys Only||||||We use the keys property to access all the keys from the dictionary. For Example,|||Output|||2. Access Values Only|||Similarly, we use the values property to access all the values from the dictionary. For Example,|||Output|||We use the removeValue() method to remove an element from the dictionary. For example,|||Output|||Here, we have created a dictionary named studentID. Notice the|||The removeValue() method removes the element associated with the key 112.|||Note: We can also use removeAll() function to remove all elements of a dictionary.|||We use the for loop to iterate over the elements of a dictionary. For example,|||Output|||We can use the count property to find the number of elements present in a dictionary. For example,|||Output|||In Swift, we can also create an empty dictionary. For example,|||Output|||In the above example, we have created an empty dictionary. Notice the expression|||Here,|||Note: It is compulsory to specify the data type of dictionary while creating an empty dictionary.","Keys are ""Nepal"", ""Italy"", ""England""$$$Values are ""Kathmandu"", ""Rome"", ""London""$$$Int specifies that keys of the dictionary will be of integer type$$$String specifies that values of the dictionary will be of String type.$$$Introduction$$$Create a dictionary in Swift$$$Add Elements to a Dictionary$$$Change Value of Dictionary$$$Access Elements from Dictionary$$$Remove an Element from a Dictionary$$$Other Dictionary Methods$$$Iterate Over a Dictionary$$$Find Number of Dictionary Elements$$$Create an Empty Dictionary",,Keys|||Values$$$Nepal|||Kathmandu$$$Italy|||Rome$$$England|||London$$$Method|||Description$$$sorted()|||sorts dictionary elements$$$shuffled()|||changes the order of dictionary elements$$$contains()|||checks if the specified element is present$$$randomElement()|||returns a random element from the dictionary$$$firstIndex()|||returns the index of the specified element
https://www.programiz.com/swift-programming/tuples,Swift Tuple (With Examples),Create A Tuple$$$Access Tuple Elements$$$Modify Tuple Element$$$Named Tuples$$$Swift Nested Tuple$$$Add/Remove Elements From Tuple$$$Example: Swift Tuple$$$Example: Named Tuple$$$Example: Nested Tuple$$$Dictionary Inside a Tuple$$$Table of Contents,,"In this tutorial, we'll learn everything about Swift tuples with the help of examples|||In Swift, a tuple is a group of different values. And, each value inside a tuple can be of different data types.|||Suppose we need to store information about the name and price of a product, we can create a tuple with a value to store name (string) and another value to store price (float)|||In Swift, we use the parenthesis () to store elements of a tuple. For example,|||Here, product is a tuple with a string value Macbook and integer value 1099.99.|||Like an array, each element of a tuple is represented by index numbers (0, 1, ...) where the first element is at index 0.|||We use the index number to access tuple elements. For example,|||Output|||In the above example, we have created a tuple named product with two values.|||We have used the index number: product.0 and product.1 to access tuple elements.|||Note: Since the first value of the tuple is a string and the second is an integer. So the type of the tuple is (String, Int).|||We can modify a tuple element by assigning a new value to the particular index. For example,|||Output|||In the above example, we have created a tuple named product with values: MacBook and 1099.99. Notice the line,|||Here, we have changed the tuple value at index 1 to 1299.99.|||Note: The tuple index always starts with 0. Hence, the first element of a tuple is present at index 0, not 1.|||In Swift, we can also provide names for each element of the tuple. For example,|||To access the elements of a named tuple, we can also use these names instead of index numbers.|||Output|||In the above example, we have provided names: product and version to the first and the second element of the tuple.||||||We have used the . notation and the provided names to access the corresponding values of the tuple.|||Note: It is the best practice to use the named tuples as it makes our code more readable.|||In Swift, we can create a tuple as an element of another tuple. For example,|||Here, we have a tuple (""a"", ""b"", ""c"") as the third element of the alphabets tuple. This is called a nested tuple.|||In the above example, notice the line,|||Here, we have first accessed the third element of the alphabets tuple.|||Since the third element of the is also a tuple, we have used|||to access the first element of the nested tuple.|||We cannot add or remove elements from a tuple in Swift. For example,|||Output|||Here, we have created a tuple with values: ""Programiz"" and ""Apple"". Now, the type of tuple is fixed to (String, String).|||So, when we try to add and remove elements from the tuple, we get errors.|||In Swift, we can use a dictionary to add an element to a tuple. For example,|||Output|||In the above example, the third element of the tuple is a dictionary|||As we know we can add elements to a dictionary. So, we use the code.|||to add an element inside the dictionary.|||This way we are able to add an element to a tuple. And, the type of tuple is still the same (String, String, Dictionary). So, we don't get any errors.|||To learn more about dictionary, visit Swift Dictionary",Introduction$$$Create A Tuple$$$Access Tuple Elements$$$Modify Tuple Element$$$Named Tuples$$$Swift Nested Tuple$$$Add/Remove Elements From Tuple,,
https://www.programiz.com/swift-programming/functions,Swift Functions (With Examples),Swift Function Declaration$$$Calling a function in Swift$$$Example: Swift Function$$$Function Parameters$$$Example: Function Parameters$$$Swift Function Return Type$$$Example: Function Return Type$$$Example: Add Two Numbers$$$Swift Library Functions$$$Example: Swift Library Function$$$Benefits of Using Functions$$$Table of Contents,,"In this tutorial, we will learn about the Swift function and function expressions with the help of examples.|||A function is a block of code that performs a specific task.|||Suppose we need to create a program to create a circle and color it. In this case, we can create two functions:|||Hence, a function helps us break our program into smaller chunks to make our code reusable and easy to understand.|||In Swift, there are two types of function:|||Let's first learn about user-defined functions.|||The syntax to declare a function is:|||Here,|||Let's see an example,|||Here, we have created a function named greet(). It simply prints the text Hello World!.|||This function doesn't have any parameters and return type. We will learn about return type and parameters later in this tutorial.|||In the above example, we have declared a function named greet().|||Now, to use this function, we need to call it.|||Here's how we can call the greet() function in Swift.|||Output|||In the above example, we have created a function named greet(). Here's how the program works:|||Here,|||As mentioned earlier, a function can also have parameters. A parameter is a value that is accepted by a function. For example,|||If we create a function with parameters, we need to pass the corresponding values while calling them. For example,|||Here, num1: 3, num2: 4 specifies that parameters num1 and num2 will get values 3 and 4 respectively.|||Note: To learn more about function parameters, visit Swift Function Parameters.|||Output||||||In the above program, we have created a function named addNumbers() with parameters: num1 and num2.|||Note: The data type of function parameter should always match the data passed during the function call. Here, the data type of num1 and num2 is Int, so we have passed integer values 3 and 4 during a function call.|||A Swift function may or may not return a value. If we want our function to return some value, we can use the return statement. For example,|||Here, we are returning the variable sum. The -> Int in the function definition specifies that the return type of the function is an integer.|||If a function returns any value, the return type of the value should be specified in the function definition (-> returnType). Otherwise, it will generate an error.|||Output|||In the above example, we have created a function named findSquare(). The function accepts a number and returns the square of the number.|||Output|||In Swift, standard library functions are the built-in functions that can be used directly in our program. For example,|||These library functions are defined inside the framework. And, to use them we must include the framework inside our program.|||For example, sqrt() and pow() are defined inside the Foundation framework.|||Output|||In the above example, we have used|||Here, notice the statement,|||Since sqrt() and pow() are defined inside the Foundation library, we need to include it in our program.|||1. Code Reusable - We can use the same function multiple times in our program which makes our code reusable. For example,|||Output|||In the above program, we have created the function named getSquare() to calculate the square of a number. Here, the function is used to calculate the square of numbers from 1 to 3.|||Hence, the same method is used again and again.|||2. Code Readability - Functions help us break our code into chunks to make our program readable and easy to understand.","User-defined Function - We can create our own functions based on our requirements.$$$Standard Library Functions - These are built-in functions in Swift that are available to use.$$$func - keyword used to declare a function$$$functionName - any name given to the function$$$parameters - any value passed to function$$$returnType - specifies the type of value returned by the function$$$print() - prints the string inside the quotation marks$$$sqrt() - returns the square root of a number$$$pow() - returns the power of a number$$$sqrt(25) - to compute the square root of 25$$$pow(2, 3) - computes the power of a number i.e. 23$$$Introduction$$$Swift Function Declaration$$$Calling a function in Swift$$$Function Parameters$$$Swift Function Return Type$$$Swift Library Functions$$$Benefits of Using Functions","a function to draw the circle$$$a function to color the circle$$$When the function is called, the control of the program goes to the function definition.$$$All codes inside the function are executed.$$$The control of the program jumps to the next statement after the function call.",
https://www.programiz.com/swift-programming/function-parameter-return-values,Swift Function Parameters and Return Values (With Examples),Swift Function Parameters$$$Function Parameter with Default Values$$$Function With Argument Label$$$Omit Argument Labels$$$Function with variadic parameters$$$Function With inout Parameters$$$Swift Function Return Values$$$Function with Return Multiple Values$$$Example: Function with Argument Label$$$Example: Multiple Return Values$$$Table of Contents,,"In this tutorial, we will learn about function parameters and return values in Swift with the help of examples.|||A function parameter is a value that is accepted by a function.|||Before you learn about function parameters and return values, make sure to know about Swift functions.|||Let's see an example,|||Output|||In the above example, the function addNumbers() takes two parameters: a and b. Notice the line,|||Here, a: 2, b: 3 specifies that parameters a and b will get values 2 and 3 respectively.|||Note: The values 2 and 3 passed during the function call are also called as arguments.|||In Swift, we can provide default values to function parameters.|||We use the = operator to provide default values. For example,|||Output|||In the above example, notice the function definition|||Here, we have provided default values 7 and 8 for parameters a and b respectively. Here's how this program works|||1. addNumbers(a: 2, b: 3)|||Both values are passed during the function call. Hence, these values are used instead of the default values.|||2. addNumbers(a: 2)|||Only one the value for parameter a is passed during the function call. So, the default value is used for parameter b.|||3. addNumbers()|||No value is passed during the function call. Hence, default value is used for both parameters a and b.|||In Swift, we can use the argument labels to define a function in an expressive and sentence-like manner. For example,|||Here, the sum() function has argument labels: of and and.|||While calling a function, we can use the argument label instead of parameter names. For example,|||Here, we are calling sum() with values 2 and 3 using argument labels.|||Output|||Note: It makes more sense while calling the function as sum(of: 2, and: 3) instead of sum(a: 2, b: 3).|||We can also omit the argument label by writing a _ before the parameter name. For example,|||Output|||Note: If we use _ before the parameter name, then we can call the function without an argument label or parameter name.|||Sometimes, we do not know in advance the number of arguments that will be passed into a function. To handle this kind of situation, we can use variadic parameters in Swift.||||||Variadic parameters allow us to pass a varying number of values during a function call.|||We use the ... character after the parameter's type to denote the variadic parameters. For example,|||Output|||In the above example, we have created the function sum() that accepts variadic parameters. Notice the lines,|||Here, we are able to call the same function with different arguments.|||Note: After getting multiple values, numbers behave as an array so we are able to use the for loop to access each value.|||When we define a function parameter, the function parameter cannot be modified inside the function body. For example,|||Here, the above code will generate an error: Error: cannot assign to value: 'name' is a 'let' constant. This is because the parameter behaves as a constant value.|||To overcome this, we need to define the parameter as an inout parameter. For example,|||Output|||In the above example, we have declared a function changeName() that accepts inout parameter name.|||While calling a function with inout parameter, we must use the ampersand(&) sign before a variable name passed as an argument.|||Behind the scenes, an in-out parameter has a value that is passed into the function, is modified by the function, and is passed back out of the function to replace the original value. Therefore the value passed in the function call must be a variable.|||A function may or may not return value. If we want our function to return some value, we use the return statement and return type. For example,|||Output|||In the above example, we have created a function named addNumbers(). The function adds two numbers and returns the sum.|||The returned value is stored in the result variable.|||A function can also return multiple values. For example,|||Here, the return statement returns two values: message and marks.|||Also, -> (String, Int) specifies the return type message and marks. And, the order should be the same. That is, the first returned value should be a string and second should be an integer.|||Output|||In the above example, the compute() function accepts a number and computes the square and the cube of the number. Notice the line,|||Here, the function is returning the number, its square and the cube value at once.|||The returned values are stored in result. Here, result is a tuple that stores multiple values. To learn more, visit Swift Tuple.|||To access individual values from a tuple, we use the index number. That's why result.0 returns 5, result.1 returns 25, and results.2 returns 125.",Swift Function Parameters$$$Function Parameter with Default Values$$$Function With Argument Label$$$Function with variadic parameters$$$Function With inout Parameters$$$Swift Function Return Values$$$Function with Return Multiple Values,,
https://www.programiz.com/swift-programming/nested-functions,Nested Functions in Swift (With Examples),Syntax of Nested Function$$$Example 1: Swift Nested function$$$Example 2: Nested Function with Parameters$$$Example 3: Nested Function with Return Values$$$Table of Contents,,"In this tutorial, we will learn about nested functions in Swift with the help of examples.|||In Swift, a function can exist inside the body of another function. This is called a nested function.|||Before you learn about nested functions make sure to know about Swift functions.|||Here's how we create nested functions in swift.|||Here, the function function2() is nested inside the outer function function1()|||Output|||In the above example, we have created two functions:|||Here, we are calling the inner function displayName() from the outer function.|||Note: If we try to call the inner function from outside of the outer function, we'll get the error message: use of unresolved identifier.|||Output|||In the above example, the function display() is nested inside the function addNumbers(). Notice the inner function,||||||Here, it consists of two parameters num1 and num2. Hence, we have passed 5 and 10 while calling it (display(num1: 5, num2: 10))|||Output|||In the above example, the functions add() and subtract() are nested inside the operate() function . Notice the declaration of the outer function|||Here, the return type (Int, Int) -> Int specifies that the outer function returns a function with|||Since this matches the function definition of inner functions, the outer function returns one of the inner functions.|||This is why we are able to call the inner function from outside of the outer function as well using|||Here, operation(8, 3) is replaced by either add(8, 3) or subtract(8, 3) based on the value of symbol passed to the operate() function.",greetMessage() - a regular function$$$displayName() - an inner function nested inside greetMessage()$$$two parameters of Int type and$$$a return value of Int type.$$$Introduction,,
https://www.programiz.com/swift-programming/recursion,Swift Recursion (With Examples),Working of Recursion in Swift$$$Example: Find factorial of a number$$$Advantages and Disadvantages of Function Recursion$$$Example 1: Swift Function Recursion$$$Table of Contents,,"In this tutorial, we will learn about recursive function in Swift and its working with the help of examples.|||A function that calls itself is known as a recursive function. And, this technique is known as recursion.|||A physical world example would be to place two parallel mirrors facing each other. Any object in between them would be reflected recursively.|||Here, the recurse() function is calling itself over and over again. The figure below shows how recursion works.|||Stopping Condition for Recursion|||If we don't mention any condition to break the recursive call, the function will keep calling itself infinitely.|||We use the if...else statement (or similar approach) to break the recursion.|||Normally, a recursive function has two branches:|||For example,|||Output|||In the above example, we have created a recursive function named countDown(). Here, the function calls itself until the number passed to it becomes 0.||||||When the number is equal to 0, the if condition breaks the recursive call.|||Working of the program|||Output|||In the above example, we have a recursive function named factorial(). Notice the statement|||Here, we are recursively calling factorial() by decreasing the value of the num parameter.|||Working of the Program|||Below are the advantages and disadvantages of using recursion in Swift programming.|||1. Advantages|||2. Disadvantages","One for recursive calls.$$$Another for breaking the call under certain conditions.$$$Initially, the value of num is 3 inside factorial().$$$In the next recursive call, num becomes 2.$$$Similarly, the process continues until num becomes 0.$$$When num is equal to 0, the if condition breaks the recursive call.$$$It makes our code shorter and cleaner.$$$Recursion is required in problems concerning data structures and advanced algorithms, such as Graph and Tree Traversal.$$$It takes a lot of stack space compared to an iterative program.$$$It uses more processor time.$$$It can be more difficult to debug compared to an equivalent iterative program.$$$Introduction$$$Working of Recursion in Swift$$$Example: Find factorial of a number",,Iteration|||Function call|||Print|||number == 0 ?$$$1|||countDown(3)|||3|||false$$$2|||countDown(2)|||2|||false$$$3|||countDown(1)|||1|||false$$$4|||countDown(0)|||0|||true(function call stops)
https://www.programiz.com/swift-programming/ranges,Ranges in Swift (With Examples),Types of Range in Swift$$$1. Closed Range$$$2. Half-Open Range$$$3. One-sided Range$$$Access Array Elements Using Swift Range$$$Things to Remember About Swift Range$$$Table of Contents,,"In this article, we will learn about Swift ranges and its type with the help of examples.|||In Swift, a range is a series of values between two numeric intervals. For example,|||Here,|||In Swift, there are three types of range:|||A closed range includes all the values in the interval from the lower bound to the upper bound.|||It is declared using the ... (3 dots) operator. For example,|||Output|||In the above example, we have created a closed range 1...4.|||Since it is a closed range, it contains all the numbers between 1 to 4 including the lower bound (1) and upper bound (4).|||Here, we have used the Swift for loop to access all the values in the range.|||A half-open range includes all the values from the lower bound to the upper bound. However, it excludes the upper bound (last number).|||It is declared using the ..< operator. For example,|||Output|||In the above example, we have created a half-open range 1..<4. Since it is a half-open range, it excludes the upper bound element 4.||||||We can create a one-sided range using either of the ... or the ..< operator.|||A one-sided range contains elements up to infinite in one direction. For example,|||Here, ...<2 is a one-sided range. It contains all elements from 2 to -∞. Similarly, the range|||contains all elements from 2 to +∞.|||We can verify this by checking if a certain number is present in the range. For example,|||Output|||Here, we have used contains() method to check if a certain number is present in the range.|||Note: With a one-sided range, we only set either upper bound or lower bound.|||We can also use the Swift range to access array elements. For Example,|||Output|||Here, the range 0...2 acts as array indices and helps us access all array elements.|||1. The lower bound value must be smaller than the upper bound value. For example,|||2. The lower bound and upper bound value can be negative. For example,","... is a range operator$$$1...4 contains values 1, 2, 3, 4$$$1 is lower bound (first element)$$$4 is upper bound (last element)$$$Closed Range$$$Half-Open Range$$$One-Sided Range$$$Introduction$$$Types of Range in Swift$$$Closed Range $$$Half-Open Range$$$One-sided Range$$$Access Array Elements Using Swift Range $$$Things to Remember About Swift Range",,
https://www.programiz.com/swift-programming/function-overloading,Swift Function Overloading (With Examples),Example1: Overloading with Different Parameter Types$$$Example2: Overloading with Different Number of Parameters$$$Example 3: Function overloading with Argument Label$$$Table of Contents,,"In this tutorial, we will learn about the function overloading in Swift with examples.|||In Swift, two or more functions may have the same name if they differ in parameters (different number of parameters, different types of parameters, or both).|||These functions are called overloaded functions and this feature is called function overloading. For example:|||Here, the test() function is overloaded. These functions have the same name but accept different arguments.|||Note: The return types of the above functions are not the same. It is because function overloading is not associated with return types. Overloaded functions may have the same or different return types, but they must differ in parameters.|||Output|||In the above example, we have overloaded the displayValue() function:|||Based on the type of the argument passed during the function call, the corresponding function is called.|||Output||||||Here, we have overloaded the display() function with different numbers of parameters.|||Based on the number of arguments passed during the function call, the corresponding function is called.|||Output|||In the above example, two functions with the same name display() have the same number and the same type of parameters. However, we are still able to overload the function.|||It is because, in Swift, we can also overload the function by using argument labels.|||Here, two functions have different argument labels. And, based on the argument label used during the function call, the corresponding function is called.",one function has Int type parameter$$$another has String type parameter$$$Introduction,,
https://www.programiz.com/swift-programming/closures,Swift Closures (With Examples),Swift Closure Declaration$$$Closure Parameters$$$Closure That Returns Value$$$Closures as Function Parameter$$$Trailing Closure$$$Autoclosure$$$Example: Swift Closure$$$Example: Closure as function parameter$$$Example: Trailing Closure$$$Example: Autoclosure$$$Table of Contents,,"In this tutorial, you will learn about Swift closures with the help of examples.|||In Swift, a closure is a special type of function without the function name. For example,|||Here, we have created a closure that prints Hello World.|||Before you learn about closures, make sure to know about Swift Functions.|||We don't use the func keyword to create closure. Here's the syntax to declare a closure:|||Here,|||Let's see an example,|||Here, we have defined a closure and assigned it to the variable named greet. Statement enclosed inside the {} is the closure body.|||To execute this closure, we need to call it. Here's how we can call the closure|||The closure simply prints the text Hello World.|||Note: This closure doesn't have any parameters and return type.|||Output|||In the above example, we have defined a closure and assigned it to the variable named greet.|||When we call the closure, the print() statement inside the closure is executed.|||Similar to functions, a closure can also accept parameters. For example,|||Output|||In the above example, we have assigned a closure to the greetUser variable.|||Inside the closure, (name: String) specifies that the closure accepts the String type parameter named. Notice that we have used in to separate closure parameter with body.|||Also, notice the call of closure|||Here, we have passed a string value ""Delilah"" to our closure.|||And finally, the statement inside the closure is executed.|||Note: Unlike function, we call the closure without mentioning the parameter name.|||A Swift closure may or may not return a value. If we want our closure to return some value, we need to mention it's return type and use the return statement. For example,||||||Output|||In the above example, we have defined a closure that returns the square of a number. Notice the closure definition,|||Here, (num: Int) -> (Int) indicates that the closure|||The returned value is stored in the result variable.|||In Swift, we can create a function that accepts closure as its parameter.|||Here,|||Now, to call this function, we need to pass a closure as its argument|||Output|||In trailing closure, if a function accepts a closure as its last parameter,|||We can call the function by passing closure as a function body without mentioning the name of the parameter. For example,|||Here, everything inside the {...} is a closure body.|||Output|||In the above example, the grabLunch() function accepts a closure search: () -> (). Here, closure is the last parameter of the function.|||Hence, we have called the function by passing the closure argument as function definition.|||While calling a function, we can also pass the closure without using the braces {}.For example,|||To pass the closure argument without using braces, we must use the @autoclosure keyword in function definition. For example,|||Here, the @autoclosure automatically adds curly braces.|||Output|||Note: We cannot pass arguments to an autoclosure. If we try to do so we'll get the error message as: argument type of @autoclosure parameter must be '()'.",(num: Int) - indicates the parameter of integer type$$$-> (Int) - represents the closure return value of Int type$$$return square - return statement inside the closure$$$search - function parameter$$$() -> () - represents the type of the closure$$$search() - call closure from the inside of the function.$$$Introduction$$$Swift Closure Declaration$$$Closure Parameters$$$Closure That Returns Value$$$Closures as Function Parameter$$$Trailing Closure$$$Autoclosure,parameters - any value passed to closure$$$returnType - specifies the type of value returned by the closure$$$in (optional) - used to separate parameters/returnType from closure body,
