Heading,Sub-Heading,Links,Description,List Headings,Unordered Lists,Ordered Lists,Table Data,Examples
ASP Classic,ASP Global.asa,https://www.w3schools.com/asp/asp_globalasa.asp,"The Global.asa file is an optional file that can contain declarations of objects, variables, and methods thatcan be accessed by every page in an ASP application.|||All valid browser scripts (JavaScript, VBScript, JScript, PerlScript, etc.) can be used within Global.asa.|||The Global.asa file can contain only the following:|||Note: The Global.asa file must be stored in the root directory of theASP application, and each application can only have one Global.asa file.|||In  Global.asa you can tell the application and session objects what to do when the application/session starts and what to do when theapplication/session ends. The code for this is placed in event handlers. The Global.asa file can contain four types of events:|||Session_OnStart - This event occurs EVERY time a NEW user requests his or her first page in the ASP application.|||Session_OnEnd - This event occurs EVERY time a user ends a session. A user-session ends after a page has not been requested by the user for a specified time (by default this is 20 minutes).|||Application_OnEnd - This event occurs after the LAST user has ended the session. Typically, this event occurs when a Web server stops.This procedure is used to clean up settings after the Application stops, like delete records or write information to text files.|||A Global.asa file could look something like this:|||Note: Because we cannot use the ASP script delimiters (<% and %>) to insert scripts in the Global.asa file, we put subroutines inside an HTML <script> element.|||It is possible to create objects with session or application scope in Global.asa by using the <object> tag.|||Note: The <object> tag should be outside the <script> tag!||| Either ProgID or ClassID must be specified.||| Either ProgID or ClassID must be specified.|||The first example creates an object of session scope named ""MyAd"" by using the ProgID parameter:|||The second example creates an object of application scope named ""MyConnection"" by using the ClassID parameter:|||The objects declared in the Global.asa file can be used by any script in the application:|||A TypeLibrary is a container for the contents of a DLL file corresponding to a COM object. By including a call to the TypeLibrary in the Global.asa file,the constants of the COM object can be accessed, and errors can be better reported by the ASP code. If your Web application relies on COM objects that havedeclared data types in type libraries, you can declare the type libraries in Global.asa.|||Either the file parameter or the uuid parameter is required|||Either the file parameter or the uuid parameter is required|||The server can return one of the following error messages:|||Note: METADATA tags can appear anywhere in the Global.asa file (both inside and outside <script> tags). However, it is recommended thatMETADATA tags appear near the top of the Global.asa file.|||Restrictions on what you can include in the Global.asa file:|||Global.asa is often used to initialize variables. ||| The example below shows how to detect the exact time a visitor first arrives on a Web site. The time is stored in a Session variable named ""started"", and the value of the ""started"" variable can be accessed from any ASP page in the application:|||Global.asa can also be used to control page access.|||The example below shows how to redirect every new visitor to another page, in this case to apage called ""newpage.asp"":|||And you can include functions in the Global.asa file.|||In the example below the Application_OnStart subroutine occurs when the Web server starts. Thenthe Application_OnStart subroutine calls another subroutine named ""getcustomers"".The ""getcustomers"" subroutine opens a database and retrieves a record set fromthe ""customers"" table. The record set is assigned to an array, where itcan be accessed from any ASP page without querying the database:|||In this example we will create a Global.asa file that counts the number of current visitors.|||The Global.asa file:|||To display the number of current visitors in an ASP file:",,"Application events@@@Session events@@@<object> declarations@@@TypeLibrary declarations@@@the #include directive||| You cannot display text written in the Global.asa file. This file can't display information@@@You can only use Server and Application objects in the Application_OnStart and Application_OnEndsubroutines. In the Session_OnEnd subroutine, you can use Server, Application, and Session    objects. In the Session_OnStart subroutine you can use any built-in object|||The Application_OnStart sets the Application variable ""visitors"" to 0 when the server starts@@@The Session_OnStart subroutine adds one to the variable ""visitors"" every time a new visitor arrives@@@The Session_OnEnd subroutine subtracts one from ""visitors"" each time this subroutine is triggered",,"scope |||Sets the scope of the object (either Session or Application)&&&id |||Specifies a unique id for the object&&&ProgID |||An id associated with a class id. The format for ProgID is [Vendor.]Component[.Version]
     Either ProgID or ClassID must be specified.&&&ClassID |||Specifies a unique id for a COM class object. Either ProgID or ClassID must be specified.$$$&&&file|||Specifies an absolute path to a type library.
      Either the file parameter or the uuid parameter is required&&&uuid|||Specifies a unique identifier for the type library.
      Either the file parameter or the uuid parameter is required&&&version|||Optional. Used for selecting version. If the requested version is not found, then the most recent version is used&&&lcid|||Optional. The locale identifier to be used for the type library$$$ASP 0222||| Invalid type library specification&&&ASP 0223||| Type library not found&&&ASP 0224||| Type library cannot be loaded&&&ASP 0225||| Type library cannot be wrapped",[]
ASP Classic,ASP AJAX,https://www.w3schools.com/asp/asp_ajax.asp,"AJAX is about updating parts of a web page, without reloading the whole page.|||AJAX = Asynchronous JavaScript and XML.|||AJAX is a technique for creating fast and dynamic web pages.|||AJAX allows web pages to be updated asynchronously by exchanging small amounts of data with the server behind the scenes. This means that it is possible to update parts of a web page, without reloading the whole page.|||Classic web pages, (which do not use AJAX) must reload the entire page if the content should change.|||Examples of applications using AJAX: Google Maps, Gmail, Youtube, and Facebook tabs.||||||AJAX is based on internet standards, and uses a combination of:|||AJAX applications are browser- and platform-independent!|||AJAX was made popular in 2005 by Google, with Google Suggest.|||Google Suggest is using AJAX to create a very dynamic web interface: When you start typing in Google's search box, a JavaScript sends the letters off to a server and the server returns a list of suggestions.|||In our ASP tutorial, we will demonstrate how AJAX can update parts of a web page, without reloading the whole page. The server script will be written in ASP.|||If you want to learn more about AJAX, visit our AJAX tutorial.|||The following example will demonstrate how a web page can communicate with a web server while a user type characters in an input field:|||Start typing a name in the input field below:|||Suggestions: |||In the example above, when a user types a character in the input field, a function called ""showHint()"" is executed.|||The function is triggered by the onkeyup event.|||Here is the HTML code:|||Code explanation:|||First, check if the input field is empty (str.length == 0). If it is, clear the content of the txtHint placeholder and exit the function.|||However, if the input field is not empty, do the following:|||The ASP file checks an array of names, and returns the corresponding name(s) to the browser:|||AJAX can be used for interactive communication with a database.|||The following example will demonstrate how a web page can fetch information from a database with AJAX:|||Try it Yourself »|||When a user selects a customer in the dropdown list above, a function called ""showCustomer()"" is executed. The function is triggered by the ""onchange"" event:|||Source code explanation:|||If no customer is selected (str.length==0), the function clears the content of the txtHint placeholder and exits the function.|||If a customer is selected, the showCustomer() function executes the following:|||The page on the server called by the JavaScript above is an ASP file called ""getcustomer.asp"".|||The source code in ""getcustomer.asp"" runs a query against a database, and returns the result in an HTML table:",Google Suggest,"XMLHttpRequest object (to exchange data asynchronously with a server)@@@JavaScript/DOM (to display/interact with the information)@@@CSS (to style the data)@@@XML (often used as the format for transferring data)|||Create an XMLHttpRequest object@@@Create the function to be executed when the server response is ready@@@Send the request off to an ASP file (gethint.asp) on the server@@@Notice that q parameter is added gethint.asp?q=""+str@@@The str variable holds the content of the input field|||Create an XMLHttpRequest object@@@Create the function to be executed when the server response is ready@@@Send the request off to a file on the server@@@Notice that a parameter (q) is added to the URL (with the content of the     dropdown list)",,,"[['\n    <html>', '<head>', '<script>', 'function showHint(str) {', '\xa0\xa0\xa0 \n    if (str.length == 0) { ', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0 \n    document.getElementById(""txtHint"").innerHTML = """";', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0 \n    return;', '\xa0\xa0\xa0 } else {', '\xa0\xa0\xa0 \xa0\xa0\xa0 var xmlhttp = new \n    XMLHttpRequest();', '\xa0\xa0\xa0 \xa0\xa0\xa0 xmlhttp.onreadystatechange = function() \n    {', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 if (this.readyState == 4 && \n    this.status == 200) {', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 document.getElementById(""txtHint"").innerHTML = \n    this.responseText;', '\xa0\xa0\xa0 \xa0\xa0\xa0\xa0\xa0\xa0\xa0 \n    }', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0 };', '\xa0\xa0\xa0 \xa0\xa0\xa0 xmlhttp.open(""GET"", ""gethint.asp?q="" + str, true);', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0 xmlhttp.send();', '\xa0\xa0\xa0 \n    }', '}', '</script>', '</head>', '<body>', '<p><b>Start typing a name in the \n    input field below:</b></p>', '<form> ', 'First name: <input type=""text"" \n    onkeyup=""showHint(this.value)"">', '</form>', '<p>Suggestions: <span id=""txtHint""></span></p>', '\n    </body>', '</html>']]"
ASP Classic,ASP e-mail,https://www.w3schools.com/asp/asp_send_email.asp,"CDOSYS is a built-in component in ASP. This component is used to send e-mails with ASP.|||CDO (Collaboration Data Objects) is a Microsoft technology that is designed to simplify the creation of messaging applications.|||CDOSYS is a built-in component in ASP. We will show you how to use this component to send e-mail with ASP.|||Microsoft has discontinued the use of CDONTs on Windows 2000, Windows XP and Windows 2003. If you have used CDONTs in your ASP applications, you should update the code and use the new CDO technology.|||Sending a text e-mail:|||Sending a text e-mail with Bcc and CC fields:|||Sending an HTML e-mail:|||Sending an HTML e-mail that sends a webpage from a website:|||Sending an HTML e-mail that sends a webpage from a file on your computer:|||Sending a text e-mail with an Attachment:|||Sending a text e-mail using a remote server:",How about CDONTs?,,,,[]
ASP Classic,ASP Examples,https://www.w3schools.com/asp/asp_examples.asp,"ASP Output|||Writing plain textWriting HTML TagsWriting HTML attributes|||VbScript Variables|||Create a variableCreate a variable and change its valueInsert a variable value in a textCreate an array|||VBScript Looping|||For..Next loopLooping through HTML headersFor..Each loopDo...While loop|||VBScript Date and Time Functions|||Date and timeGet the name of a dayGet the name of a monthGet todays' day and monthCountdown to year 3000Calculate the day which is n days from todayFormat date and timeIs this a date?|||Some Other Built-in VBScript Functions|||Uppercase or lowercase a stringTrim a stringHow to reverse a string?How to round a number?A random numberReturn a random number between 0-99Return a specified number of characters from left/right of a stringReplace some characters in a stringReturn a specified number of characters from a string|||Procedures|||Sub procedureFunction procedure|||VBScript vs JavaScript|||Call a procedure using VBScript in ASPCall a procedure using JavaScript in ASPCall a JavaScript procedure and a VBScript procedure using VBScript in ASPTime-based greeting using VBScriptTime-based greeting using JavaScript|||VBScript Conditional Statements|||If...Then..Else statementIf...Then..ElseIf statementSelect Case statementRandom link|||ASP Forms|||Interact with a user in a form that uses the ""get"" methodInteract with a user in a form that uses the ""post"" methodInteract with a user in a  form with radio buttons|||ASP Cookies|||Create a welcome cookie|||ASP Response Object|||Write text using ASPFormat text with HTML tagsRedirect the user to another URLRandom linksControlling the bufferClear the bufferEnd a script in the middle of processingSet how many minutes a page will be cached in a browser before it expiresSet a date/time when a page cached in a browser will expireCheck if the user is still connectedSet the type of contentSet the name of character set|||ASP Request Object|||Send extra information within a linkA QueryString collection in its simplest useHow to use information from formsMore information from a formA form collection in its simplest useHow to use information from formsMore information from a formA form with radio buttonsA form with checkboxesHow to find the visitors' browser type, IP address and moreList all servervariables you can ask forWelcome cookieTotal number of bytes the user sent|||ASP Session Object|||Return session id number for a userGet a session's timeout|||ASP Server Object|||When was a file last modified?Open a textfile for readingHome made hit counter|||ASP FileSystem Object|||Does a specified file exist?Does a specified folder exist?Does a specified drive exist?Get the name of a specified driveGet the name of the parent folder of a specified pathGet the file extensionGet the base name of a file or folder|||ASP TextStream Object|||Read textfileRead only a part of a textfileRead one line of a textfileRead all lines from a textfileSkip a part of a textfileSkip a line of a textfileReturn current line-number in a text fileGet column number of the current character in a text file|||ASP Drive Object|||Get the available space of a specified driveGet the free space of a specified driveGet the total size of a specified driveGet the drive letter of a specified driveGet the drive type of a specified driveGet the file system of a specified driveIs the drive ready?Get the path of a specified driveGet the root folder of a specified driveGet the serial number of a specified drive|||ASP File Object|||When was the file created?When was the file last modified?When was the file last accessed?Return the attributes of a specified file|||ASP Dictionary Object|||Does a specified key exist?Return an array of all itemsReturn an array of all keysReturn the value of an itemSet a keyReturn the number of key/item pairs|||ASP AdRotator|||Display a different image each time a user visits a page|||ASP Browser Capabilities|||Find the type, capabilities, and version of each browser that visits your site|||ASP ContentRotator|||Display a different content each time a user visits a page (ASP 3.0)|||ASP Content Linking|||Build a table of contentsNavigate between pages in a text file|||ADO Display|||Display recordsDisplay records in an HTML tableAdd headers to the HTML tableAdd colors to the HTML table|||ADO Queries|||Display records where ""Companyname"" starts with an ADisplay records where ""Companyname"" is > EDisplay only Spanish customersLet the user choose filter|||ADO Sort|||Sort the records on a specified fieldname ascendingSort the records on a specified fieldname descendingLet the user choose what column to sort on|||ADO Recordset Object|||GetRowsGetString",,,,,[]
ASP Reference,ASP VB Functions,https://www.w3schools.com/asp/asp_ref_vbscript_functions.asp,This page contains all the built-in VBScript functions. The page is divided into following sections:,,Date/Time functions@@@Conversion functions@@@Format functions|||Math functions@@@Array functions|||String functions@@@Other functions,,"$$$&&&CDate|||Converts a valid date and time expression to the variant of 
    subtype Date&&&Date|||Returns the current system date&&&DateAdd|||Returns a date to which a specified time interval has been 
    added&&&DateDiff|||Returns the number of intervals between two dates&&&DatePart|||Returns the specified part of a given date&&&DateSerial|||Returns the date for a specified year, 
    month, and day&&&DateValue|||Returns a date&&&Day|||Returns a number  that represents the day 
    of the month (between 1 and 31, inclusive)&&&FormatDateTime|||Returns an expression formatted as a date or time&&&Hour|||Returns a number that 
    represents the hour of the day (between 0 and 23, inclusive)&&&IsDate|||Returns a Boolean value that indicates if the evaluated 
    expression can be converted to a date&&&Minute|||Returns a number that 
    represents the minute of the hour (between 0 and 59, inclusive)&&&Month|||Returns a number  that 
    represents the month of the year (between 1 and 12, inclusive)&&&MonthName|||Returns the name of a specified month&&&Now|||Returns the current system date and time&&&Second|||Returns a number that 
    represents the second of the minute (between 0 and 59, inclusive)&&&Time|||Returns the current 
    system time&&&Timer|||Returns the number of seconds since 12:00 
    AM&&&TimeSerial|||Returns the time for a 
    specific hour, minute, and second&&&TimeValue|||Returns a time&&&Weekday|||Returns a number that represents the day of the week 
    (between 1 and 7, inclusive)&&&WeekdayName|||Returns the weekday name of a specified day of the week&&&Year|||Returns a number that represents the year$$$&&&Asc|||Converts the first letter in a string to ANSI code&&&CBool|||Converts an expression to a variant of subtype Boolean&&&CByte|||Converts an expression to a variant of subtype Byte&&&CCur|||Converts an expression to a variant of subtype Currency&&&CDate|||Converts a valid date and time expression to the variant of 
    subtype Date&&&CDbl|||Converts an expression to a variant of subtype Double&&&Chr|||Converts the specified ANSI code to a character&&&CInt|||Converts an expression to a variant of subtype Integer&&&CLng|||Converts an expression to a variant of subtype Long&&&CSng|||Converts an expression to a variant of subtype Single&&&CStr|||Converts an expression to a variant of subtype String&&&Hex|||Returns the hexadecimal value of a specified number&&&Oct|||Returns the octal value of a specified number$$$&&&FormatCurrency|||Returns an expression formatted as a currency value&&&FormatDateTime|||Returns an expression formatted as a date or time&&&FormatNumber|||Returns an expression formatted as a number&&&FormatPercent|||Returns an expression formatted as a percentage$$$&&&Abs|||Returns the absolute value of a specified number&&&Atn|||Returns the arctangent of a specified number&&&Cos|||Returns the cosine of a specified number (angle)&&&Exp|||Returns e raised to 
    a power&&&Hex|||Returns the hexadecimal value of a 
    specified number&&&Int|||Returns the integer part of a specified number&&&Fix|||Returns the integer part of a specified number&&&Log|||Returns the natural logarithm of a specified number&&&Oct|||Returns the octal value of a specified number&&&Rnd|||Returns a random number less than 1 but greater or equal to 
    0&&&Sgn|||Returns an integer that indicates the sign of a specified number&&&Sin|||Returns the sine of a specified number (angle)&&&Sqr|||Returns the square root of a specified number&&&Tan|||Returns the tangent of a specified number (angle)$$$&&&Array|||Returns a variant containing an array&&&Filter|||Returns a zero-based array that contains a subset 
    of a string array based on a filter criteria&&&IsArray|||Returns a Boolean value that indicates whether a 
    specified variable is an array&&&Join|||Returns a string that consists of a number of substrings 
    in an array&&&LBound|||Returns the smallest subscript for 
    the indicated dimension of an array&&&Split|||Returns a zero-based, one-dimensional array that contains a 
    specified number of substrings&&&UBound|||Returns the largest subscript for the 
    indicated dimension of an array$$$&&&InStr|||Returns the position of the first occurrence of 
    one string within another. The search begins at the first character of the 
    string&&&InStrRev|||Returns the position of the first occurrence of one string 
    within another. The search begins at the last character of the string&&&LCase|||Converts a specified string to lowercase&&&Left|||Returns a specified number of characters from 
    the left side of a string&&&Len|||Returns the number of characters in a string&&&LTrim|||Removes spaces on the left side of a string&&&RTrim|||Removes spaces on the right side of a string&&&Trim|||Removes spaces on both the left and the right side of a 
    string&&&Mid|||Returns a specified number of characters from a 
    string&&&Replace|||Replaces a specified part of a string with another string a 
    specified number of times&&&Right|||Returns a specified number of characters from 
    the right side of a string&&&Space|||Returns a string that consists of a specified number of 
    spaces&&&StrComp|||Compares two strings and returns a value that represents 
    the result of the comparison&&&String|||Returns a string that contains a repeating character of a 
    specified length&&&StrReverse|||Reverses a string&&&UCase|||Converts a specified string to uppercase$$$CreateObject|||Creates an object of a specified type&&&Eval|||Evaluates an expression and returns the result&&&IsEmpty|||Returns a Boolean value that indicates whether a 
    specified variable has been initialized or not&&&IsNull|||Returns a Boolean value that indicates whether 
    a specified expression contains no valid data (Null)&&&IsNumeric|||Returns a Boolean value that indicates whether a specified 
    expression can be evaluated as a number&&&IsObject|||Returns a Boolean value that indicates whether the 
    specified expression is an automation object&&&RGB|||Returns a number that represents an RGB 
    color value&&&Round|||Rounds a number&&&ScriptEngine|||Returns the scripting 
    language in use&&&ScriptEngineBuildVersion|||Returns the build version number of the 
    scripting engine in use&&&ScriptEngineMajorVersion|||Returns the major version number of the 
    scripting engine in use&&&ScriptEngineMinorVersion|||Returns the minor version number of the 
    scripting engine in use&&&TypeName|||Returns the subtype 
    of a specified variable&&&VarType|||Returns a value that indicates the subtype of a specified 
    variable",[]
ASP Reference,ASP VB Keywords,https://www.w3schools.com/asp/asp_ref_vbscript_keywords.asp,"Used to indicate an uninitialized variable value. A     variable value is uninitialized when it is first created and no value is     assigned to it, or when a variable value is explicitly set to empty.|||Example:    Dim x       'the variable x is uninitialized!    x=""ff""   'the variable x is NOT uninitialized anymore    x=Empty   'the variable x is uninitialized!|||Note: This is not the same as Null!!|||Used to test if a variable is uninitialized.|||Example: If (IsEmpty(x)) 'is x uninitialized?|||Example:     Set myObject=Nothing|||Example: If (myObject Is Nothing) 'is it unset?|||Note: If you compare a value to Nothing, you will not get the     right result! Example: If (myObject = Nothing) 'always false!|||One way to think of Null is that someone has explicitly set the value to     ""invalid"", unlike Empty where the value is ""not set"".|||Note: This is not the same as Empty or Nothing!!|||Example: x=Null 'x contains no valid data|||Example: if (IsNull(x)) 'is x invalid?",,,,"Empty|||
Used to indicate an uninitialized variable value. A 
    variable value is uninitialized when it is first created and no value is 
    assigned to it, or when a variable value is explicitly set to empty.
Example:
    Dim x   
    'the variable x is uninitialized!
    x=""ff""   'the variable x is NOT uninitialized anymore
    x=Empty   'the variable x is uninitialized!
Note: This is not the same as Null!!&&&IsEmpty|||Used to test if a variable is uninitialized.
Example: If (IsEmpty(x)) 'is x uninitialized?&&&Nothing|||Used to indicate an uninitialized object value, or to 
    disassociate an object variable from an object to release system resources.Example: 
    Set myObject=Nothing&&&Is Nothing|||Used to test if a value is an initialized object.
    Example: If (myObject Is Nothing) 'is it unset?
Note: If you compare a value to Nothing, you will not get the 
    right result! Example: If (myObject = Nothing) 'always false!&&&Null|||Used to indicate that a variable contains no valid data.
    One way to think of Null is that someone has explicitly set the value to 
    ""invalid"", unlike Empty where the value is ""not set"".
Note: This is not the same as Empty or Nothing!!
Example: x=Null 'x contains no valid data&&&IsNull|||Used to test if a value contains invalid data.
    Example: if (IsNull(x)) 'is x invalid?&&&True|||Used to indicate a Boolean condition that is correct&&&False|||Used to indicate a Boolean condition that is not correct (False has a value of 0)",[]
ASP Reference,ASP Response,https://www.w3schools.com/asp/asp_ref_response.asp,"The ASP Response object is used to send output to the user from the server.|||Write text with ASPHow to write text with ASP.|||Format text with HTML tags in ASPHow to combine text and HTML tags with ASP.|||Redirect the user to a different URLHow to redirect the user to a different URL.|||Show a random linkHow to create a random link.|||Controlling the bufferHow to control the buffer.|||Clear the bufferHow to clear the buffer.|||End a script in the middle of processing and return the resultHow to end a script in the middle of processing.|||Set how many minutes a page will be cached in a browser before it expiresHow to specify how many minutes a page will be cachedin a browser before it expires.|||Set a date/time when a page cached in a browser will expireHow to specify a date/time a page cached in a browserwill expire.|||Check if the user is still connected to the serverHow to check if a user is disconnected from the server.|||Set the type of contentHow to specify the type of content.|||Set the name of the character setHow to specify the name of the character set.|||The ASP Response object is used to send output to the user from the server. Itscollections, properties, and methods are described below:",,,,"Cookies|||Sets a cookie value. If the cookie does not exist, it will be created,
      and take the value that is specified$$$&&&Buffer|||Specifies whether to buffer the page output or not&&&CacheControl|||Sets whether a proxy server can cache the output generated
      by ASP or not&&&Charset|||Appends the name of a character-set to the content-type
      header in the Response object&&&ContentType|||Sets the HTTP content type for the Response object&&&Expires|||Sets how long (in minutes) a page will be cached on a browser before it
      expires&&&ExpiresAbsolute|||Sets a date and time when a page cached on a browser will
      expire&&&IsClientConnected|||Indicates if the client has disconnected from the server&&&Pics|||Appends a value to the PICS label response header&&&Status|||Specifies the value of the status line returned by the
      server$$$AddHeader|||Adds a new HTTP header and a value to the HTTP response&&&AppendToLog|||Adds a string to the end of the server log entry&&&BinaryWrite|||Writes data directly to the output without any character conversion&&&Clear|||Clears any buffered HTML output&&&End|||Stops processing a script, and returns the current result&&&Flush|||Sends buffered HTML output immediately&&&Redirect|||Redirects the user to a different URL&&&Write|||Writes a specified string to the output",[]
ASP Reference,ASP Request,https://www.w3schools.com/asp/asp_ref_request.asp,"The Request object is used to get information from a visitor.|||Send query information when a user clicks on a linkHow to send query information to a page within a link, and retrieve that information on thedestination page (which is, in this example, the same page).|||A QueryString collection in its simplest useUse the QueryString collection to retrieve the values from a form (the form uses the get method - the information sent is visible to everybody).|||How to use information from formsHow to use the values retrieved from a form.|||More information from a formWhat the QueryString collection contains if several inputfields have equal names. It also shows how to use the Count keyword to count the ""name"" property.|||A form collection in its simplest useHow the Form collection retrieves the values from a form (the form uses the postmethod - the information sent is invisible to others).|||How to use information from formsHow to use the values retrieved from a form.|||More information from a formWhat the Form collection contains if severalinput fields have equal names. It also shows how to use the Count keyword to count the ""name"" property.|||A form with radio buttonsHow to interact with the user through radio buttons.|||A form with checkboxesHow to interact with the user through checkboxes.|||Get the server variablesHow to get the visitor's browser type, IP address, and more. |||Create a welcome cookieHow to create a Welcome Cookie.|||Find the total number of bytes the user sentHow to findthe total number of bytes the user sent in the Request object.|||When a browser asks for a page from a server, it is called a request. The Request object is used to get information from a visitor.Its collections, properties, and methods are described below:",,,,"ClientCertificate|||Contains all the field values stored in the client certificate&&&Cookies|||Contains all the cookie values sent in a HTTP request&&&Form|||Contains all the form (input) values from a form that uses the post
      method&&&QueryString|||Contains all the variable values in a HTTP query string&&&ServerVariables|||Contains all the server variable values$$$&&&TotalBytes|||Returns the total number of bytes the client sent in the
      body of the request$$$BinaryRead|||Retrieves the data sent to the server from the client as part of a
      post request and stores it in a safe array",[]
ASP Reference,ASP Application,https://www.w3schools.com/asp/asp_ref_application.asp,"A group of ASP files that work together to perform some purposeis called an application.The Application object is used to tie these files together.|||An application on the Web may consists of several ASP files that work together to perform some purpose.The Application object is used to tie these files together.|||The Application object is used to store and access variables from any page, just like the Session object. The differenceis that ALL users share ONE Application object (with Sessions there is ONE Session object for EACH user).|||The Application object holds information that will be used by many pages in the application (like database connection information).The information can be accessed from any page. The information can also be changed in one place, and the changes will automatically be reflectedon all pages.|||The Application object's collections, methods, and events are described below:",,,,"Contents|||Contains all the items appended to the application
      through a script command&&&StaticObjects|||Contains all the objects appended to the application with the HTML <object> tag$$$&&&Contents.Remove|||Deletes an item from the Contents collection&&&Contents.RemoveAll()|||Deletes all items from the Contents collection&&&Lock|||Prevents other users from modifying the variables in the
      Application object&&&Unlock|||Enables other users to modify the variables in the Application object
      (after it has been locked using the Lock method)$$$Application_OnEnd|||Occurs when all user sessions are over, and the application ends&&&Application_OnStart|||Occurs before the first new session is created (when the Application object is first referenced)",[]
ASP Reference,ASP Session,https://www.w3schools.com/asp/asp_ref_session.asp,"A Session object stores information about, or change settings for a user session.|||Set and return the LCIDSet or return an integer that specifies a location or region. Contents like date,time, and currency will be displayed according to that location or region.|||Return the SessionIDReturna unique id for each user. The id is generated by the server.|||A session's timeoutSet and return the timeout (in minutes) of a session.|||When you are working with an application on your computer, you open it, do some changes and thenyou close it. This is much like a Session. The computer knows who you are. Itknows when you open the application and when you close it. However, on the internet there is oneproblem: the web server does not know who you are and what you do, because the HTTP address doesn't maintain state. |||ASP solves this problem by creating a unique cookie for each user. The cookieis sent to the user's computer and it contains information that identifies the user. Thisinterface is called the Session object. |||The Session object stores information about, or change settings for a user session.|||Variables stored in a Session object hold information about one single user, and are available to all pages in one application. Common informationstored in session variables are name, id, and preferences. The server creates a new Session object for each new user, and destroys the Session object when the session expires. |||The Session object's collections, properties, methods, and events are described below:",,,,"Contents|||Contains all the items appended to the session through a script command&&&StaticObjects|||Contains all the objects appended to the session with the HTML
      <object> tag$$$&&&CodePage|||Specifies the character set that will be used when 
    displaying dynamic content&&&LCID|||Sets or returns an integer that specifies a location or
      region. Contents like date, time, and currency will be displayed according
      to that location or region&&&SessionID|||Returns a unique id for each user. The unique id is
      generated by the server&&&Timeout|||Sets or returns the timeout period (in minutes) for the
      Session object in this application$$$&&&Abandon|||Destroys a user session&&&Contents.Remove|||Deletes an item from the Contents collection&&&Contents.RemoveAll()|||Deletes all items from the Contents collection$$$Session_OnEnd|||Occurs when a session ends&&&Session_OnStart|||Occurs when a session starts ",[]
ASP Reference,ASP Server,https://www.w3schools.com/asp/asp_ref_server.asp,"The Server object is used to access properties and methods on the server.|||When was a file last modified?Check when a file was last modified.|||Open a text file for readingOpen ""Textfile.txt"" for reading.|||Homemade hit counter|||The ASP Server object is used to access properties and methods on the server. Its properties and methods are described below:",,,,"ScriptTimeout|||Sets or returns the maximum number of seconds a script can run before it is
      terminated$$$CreateObject|||Creates an instance of an object&&&Execute|||Executes an ASP file from inside another ASP file&&&GetLastError()|||Returns an ASPError object that describes the error condition that
      occurred&&&HTMLEncode|||Applies HTML encoding to a specified string&&&MapPath|||Maps a specified path to a physical path&&&Transfer|||Sends (transfers) all the information created in one ASP file to a second
      ASP file&&&URLEncode|||Applies URL encoding rules to a specified string",[]
ASP Reference,ASP Error,https://www.w3schools.com/asp/asp_ref_error.asp,"The ASPError object displays information about errors in scripts.|||The ASPError object was implemented in ASP 3.0 and is available in IIS5 and later.|||The ASPError object is used to display detailed information of any error that occursin scripts in an ASP page.|||Note: The ASPError object is created when Server.GetLastError iscalled, so the error information can only be accessed by using the Server.GetLastError method.|||The ASPError object's properties are described below (all properties are read-only):",,,,ASPCode|||Returns an error code generated by IIS&&&ASPDescription|||Returns a detailed description of the error (if the error is ASP-related)&&&Category|||Returns the source of the error (was the error generated by ASP? By a scripting language? By an object?)&&&Column|||Returns the column position within the file that generated the error&&&Description|||Returns a short description of the error&&&File|||Returns the name of the ASP file that generated the error&&&Line|||Returns the line number where the error was detected&&&Number|||Returns the standard COM error code for the error&&&Source|||Returns the actual source code of the line where the error occurred,[]
